City,Date,PM2.5,PM10,NO2,SO2,O3,AQI,AQI_Bucket
Bengaluru,2022-04-11,30.409166666666664,68.49583333333334,17.341666666666665,10.15,26.0125,90.0,Satisfactory
Bengaluru,2022-04-12,26.4088,62.432,19.164,9.876,20.428,81.2,Satisfactory
Bengaluru,2022-04-13,26.385,57.1375,22.0375,8.549999999999999,16.175,81.625,Satisfactory
Bengaluru,2022-04-14,27.57541666666667,55.0875,23.89583333333333,8.008333333333333,21.84166666666667,83.79166666666667,Satisfactory
Bengaluru,2022-04-15,27.02125,53.19583333333333,23.820833333333336,7.825,26.4,82.5,Satisfactory
Bengaluru,2022-04-16,34.331250000000004,62.32083333333333,22.34166666666667,9.333333333333334,31.604166666666668,98.75,Satisfactory
Bengaluru,2022-04-17,36.59458333333333,68.07916666666667,22.55,9.983333333333333,30.791666666666668,104.70833333333331,Moderate
Bengaluru,2022-04-18,31.685,60.47083333333333,23.691666666666663,9.158333333333331,24.34166666666667,92.45833333333331,Satisfactory
Bengaluru,2022-04-19,37.24041666666667,77.83749999999999,25.7625,8.424999999999999,25.08333333333333,105.75,Moderate
Bengaluru,2022-04-20,49.056666666666665,102.51666666666668,29.15833333333333,9.1,27.71666666666667,135.375,Moderate
Bengaluru,2022-04-21,54.01083333333333,108.225,24.558333333333334,8.391666666666667,27.3875,145.625,Moderate
Bengaluru,2022-04-22,42.384166666666665,84.00416666666666,20.875,10.1875,27.25833333333333,117.75,Moderate
Bengaluru,2022-04-23,33.23125,66.55,20.2,9.991666666666667,21.52083333333333,96.33333333333331,Satisfactory
Bengaluru,2022-04-24,33.40291666666666,89.75833333333333,20.4125,9.645833333333334,24.475,98.125,Satisfactory
Bengaluru,2022-04-25,42.75208333333333,102.52916666666664,21.516666666666666,9.6,27.933333333333334,119.875,Moderate
Bengaluru,2022-04-26,41.57458333333333,97.65833333333336,22.1625,10.058333333333334,31.625,116.625,Moderate
Bengaluru,2022-04-27,43.00125,110.2,22.8125,11.216666666666669,28.67083333333333,120.54166666666669,Moderate
Bengaluru,2022-04-28,42.555,95.90833333333336,20.83333333333333,10.5125,29.9625,119.125,Moderate
Bengaluru,2022-04-29,43.407916666666665,93.53333333333336,20.604166666666668,12.045833333333334,34.15416666666667,121.83333333333331,Moderate
Bengaluru,2022-04-30,40.04208333333333,84.59583333333333,20.791666666666668,8.533333333333333,31.725,112.875,Moderate
Bengaluru,2022-05-01,40.782916666666665,67.09166666666667,24.04583333333333,8.200000000000001,29.725,114.08333333333331,Moderate
Bengaluru,2022-05-02,43.00958333333333,75.02499999999999,21.79583333333333,12.245833333333332,24.75,116.95833333333331,Moderate
Bengaluru,2022-05-03,72.66666666666667,101.54166666666669,20.33333333333333,59.458333333333336,93.04166666666669,167.91666666666666,Moderate
Bengaluru,2022-05-04,33.605,57.15,23.575,19.683333333333334,39.88333333333333,97.33333333333331,Satisfactory
Bengaluru,2022-05-05,36.98375,69.125,23.85833333333333,11.2875,25.70833333333333,105.33333333333331,Moderate
Bengaluru,2022-05-06,37.435833333333335,68.79583333333333,22.125,11.0625,26.14583333333333,106.95833333333331,Moderate
Bengaluru,2022-05-07,37.48333333333333,75.26666666666667,19.2375,10.266666666666667,27.125,106.375,Moderate
Bengaluru,2022-05-08,38.44458333333333,76.45833333333333,16.9875,10.158333333333331,29.504166666666663,108.66666666666669,Moderate
Bengaluru,2022-05-09,40.51,77.12083333333334,17.895833333333332,9.170833333333333,29.370833333333334,112.54166666666669,Moderate
Bengaluru,2022-05-10,45.89125000000001,80.00833333333334,17.962500000000002,9.108333333333333,20.304166666666667,124.04166666666669,Moderate
Bengaluru,2022-05-11,32.82833333333333,62.26666666666667,16.033333333333335,8.320833333333333,20.025,95.20833333333331,Satisfactory
Bengaluru,2022-05-12,29.0244,57.716,16.092,9.292,20.352,86.8,Satisfactory
Bengaluru,2022-05-13,24.97625,63.95416666666667,16.587500000000002,9.954166666666667,19.2125,78.20833333333333,Satisfactory
Bengaluru,2022-05-14,30.8,72.51666666666667,16.241666666666667,9.566666666666666,20.808333333333334,89.70833333333333,Satisfactory
Bengaluru,2022-05-15,28.663333333333338,77.55833333333334,15.75,9.708333333333334,19.35,86.16666666666667,Satisfactory
Bengaluru,2022-05-16,25.409166666666664,61.59166666666667,20.904166666666665,9.3375,16.941666666666666,78.91666666666667,Satisfactory
Bengaluru,2022-05-17,25.047916666666666,50.56666666666666,23.15416666666667,9.383333333333333,18.70833333333333,78.16666666666667,Satisfactory
Bengaluru,2022-05-18,21.000833333333333,40.12916666666667,18.10833333333333,9.354166666666666,19.6875,69.54166666666667,Satisfactory
Bengaluru,2022-05-19,23.769166666666667,48.75416666666666,17.091666666666665,9.629166666666666,19.266666666666666,75.45833333333333,Satisfactory
Bengaluru,2022-05-20,30.905833333333334,66.29166666666667,18.975,8.716666666666667,18.27083333333333,91.16666666666669,Satisfactory
Bengaluru,2022-05-21,30.1475,74.4375,19.904166666666665,9.716666666666669,22.73333333333333,89.20833333333333,Satisfactory
Bengaluru,2022-05-22,25.16625,59.9125,17.445833333333333,10.275,21.45,79.04166666666667,Satisfactory
Bengaluru,2022-05-23,28.817083333333333,65.55833333333332,17.458333333333332,11.220833333333331,21.1375,86.66666666666667,Satisfactory
Bengaluru,2022-05-24,31.90125,69.59166666666667,17.720833333333335,10.516666666666667,21.625,94.04166666666669,Satisfactory
Bengaluru,2022-05-25,33.69375,70.8875,21.64583333333333,10.383333333333333,20.183333333333334,97.54166666666669,Satisfactory
Bengaluru,2022-05-26,30.090416666666663,64.87083333333334,22.65,11.195833333333333,22.758333333333336,89.08333333333333,Satisfactory
Bengaluru,2022-05-27,34.1525,75.54583333333333,18.141666666666666,10.020833333333334,21.366666666666664,98.75,Satisfactory
Bengaluru,2022-05-28,31.27875,65.60000000000001,20.35,11.2375,20.53333333333333,92.0,Satisfactory
Bengaluru,2022-05-29,25.519583333333333,54.225,19.1125,9.908333333333331,19.85833333333333,79.125,Satisfactory
Bengaluru,2022-05-30,29.5825,62.29166666666666,20.945833333333333,11.370833333333332,20.779166666666665,88.20833333333333,Satisfactory
Bengaluru,2022-05-31,23.54083333333333,52.075,20.975,12.1125,22.4375,75.04166666666667,Satisfactory
Bengaluru,2022-06-01,24.398333333333337,61.47083333333333,20.254166666666663,12.179166666666667,21.72083333333333,76.83333333333333,Satisfactory
Bengaluru,2022-06-02,26.021666666666665,63.87083333333334,18.15,12.654166666666669,22.35,80.25,Satisfactory
Bengaluru,2022-06-03,28.9375,71.1375,19.6625,14.5875,25.73333333333333,86.5,Satisfactory
Bengaluru,2022-06-04,50.59041666666667,84.08749999999999,22.325,32.275,35.9125,127.25,Moderate
Bengaluru,2022-06-05,32.88291666666667,62.37916666666666,15.508333333333333,17.883333333333333,34.025,94.16666666666669,Satisfactory
Bengaluru,2022-06-06,23.516666666666666,53.0,18.02083333333333,13.445833333333333,27.575,74.91666666666667,Satisfactory
Bengaluru,2022-06-07,22.95125,57.37916666666666,16.991666666666667,14.520833333333334,23.241666666666664,73.70833333333333,Satisfactory
Bengaluru,2022-06-08,21.36958333333333,55.7375,13.9625,13.883333333333333,22.09583333333333,70.29166666666667,Satisfactory
